,name,label,mean_pixel,file_size
8028,2504013749.tif,8,252.77943053645117,0.0401458740234375
13026,505579518_505579532.tif,13,239.96261960784312,0.10904312133789062
8289,2045273798.tif,8,233.2446317606444,0.0373382568359375
6913,2505318567_8570.tif,6,228.4122546419098,0.2278461456298828
13677,1000343963.tif,13,245.07232175032175,0.1177978515625
13062,91082011_91082012.tif,13,246.5122217948718,0.08205604553222656
3601,500071654_500071659.tif,3,235.58267963683528,0.14230918884277344
3402,515556000+-6001.tif,3,241.18992042440317,0.09589767456054688
7781,0001234761.tif,7,220.3385656167979,0.06601715087890625
9375,2046672027.tif,9,244.85997214854112,0.09079933166503906
12629,2029218004.tif,12,248.3385045045045,0.06880378723144531
6601,2057063064.tif,6,235.80936146095718,0.133544921875
4533,502473575.tif,4,242.84685032258065,0.07987403869628906
8877,2045994930.tif,8,75.89506382978723,0.030778884887695312
12422,2076383108_3109.tif,12,241.8901896551724,0.11532783508300781
15547,ti15940305.tif,15,249.8247347480106,0.05302619934082031
5557,89434169_4175.tif,5,249.7218017456359,0.04274749755859375
13556,507313193.tif,13,238.38102466091246,0.15934181213378906
9529,tob08200.03.tif,9,227.13517219387754,0.18589019775390625
10121,2040771531_2040771533.tif,10,249.4588070404172,0.06376266479492188
11161,2065180913.tif,11,238.1189289276808,0.19614219665527344
11901,83312574_2575.tif,11,248.85431564986737,0.05306243896484375
15945,0000146704.tif,15,251.10584251968504,0.04926109313964844
15962,1003031117.tif,15,236.61592535392535,0.20845413208007812
4387,2048748341.tif,4,228.18406914212548,0.08654022216796875
8701,0060130335.tif,8,253.50818372703412,0.028486251831054688
15775,10183277.tif,15,241.23824611398965,0.11603736877441406
2084,2082674642.tif,2,247.62849602122017,0.06739234924316406
10427,2071484128.tif,10,251.15743103448276,0.0381622314453125
9974,2048548825a.tif,9,238.3073580901857,0.12851715087890625
15445,99106062.tif,15,246.93218703241897,0.06583595275878906
3728,507604381+-4382.tif,3,237.5835596816976,0.12124824523925781
13022,522814822+-4823.tif,13,230.4216074270557,0.2019500732421875
2609,2078565613.tif,2,253.79169363395226,0.024265289306640625
9500,2072554211.tif,9,231.99083952254642,0.15830612182617188
6760,50566778-6778.tif,6,239.26009681697613,0.13843154907226562
8366,2071527314.tif,8,59.494086206896554,0.0325164794921875
2996,e2067469252.tif,2,252.82891909814325,0.0256195068359375
1944,94165358.tif,1,240.63335778635778,0.11536598205566406
4226,507840747+-0747.tif,4,233.89505172413794,0.154388427734375
4044,501948873_501948974.tif,4,210.1556248704663,0.5015163421630859
2771,528019596a-9596a.tif,2,238.95969893899203,0.1462535858154297
2360,527842038+-2039.tif,2,243.78779177718832,0.0849456787109375
7434,2031300794.tif,7,244.47358043758044,0.0813140869140625
7039,2069734841.tif,7,248.85550397877984,0.067962646484375
15746,2040168774_2040168775.tif,15,238.1401803084223,0.1715831756591797
6958,10360328_10360345.tif,6,229.8130932642487,0.16324806213378906
3898,517610995+-0998.tif,3,247.23047612732094,0.0638275146484375
14122,50360173-0174.tif,14,243.3973103448276,0.10954856872558594
14789,50435753-5753.tif,14,242.74240716180373,0.12170600891113281
9247,tob14404.86.tif,9,226.08519528178243,0.2226390838623047
11866,0000227391.tif,11,243.1379711286089,0.08383941650390625
14529,50477722-7723.tif,14,230.86571485411142,0.193206787109375
2480,2078853563c_3564.tif,2,254.3877970822281,0.016901016235351562
46,2501240813.tif,0,247.56314025245442,0.0601043701171875
3268,515945963+-5964.tif,3,250.54427453580902,0.06492042541503906
12731,0000473911.tif,12,221.58662729658792,0.1957874298095703
373,518465402+-5403.tif,0,242.84312334217506,0.07304954528808594
4514,502216939+-6939.tif,4,205.9795172413793,0.3644218444824219
8645,10095422.tif,8,254.24427461139896,0.020753860473632812
4447,503950454.tif,4,215.26593638676846,0.3959827423095703
3691,502941865+-1881.tif,3,246.58551326259948,0.053768157958984375
10308,2065174139_4140.tif,10,248.2957331670823,0.08257865905761719
10702,0000138379.tif,10,222.9880341207349,0.29532432556152344
15396,0001156182.tif,15,228.2558910761155,0.047115325927734375
3290,518140542+-0543.tif,3,236.29742175066312,0.04859733581542969
13607,2040079690.tif,13,243.3371582278481,0.10866928100585938
14371,50618420-8421.tif,14,245.49292572944296,0.08748435974121094
15685,2030777506.tif,15,252.22371557271558,0.03751945495605469
1372,2505411738.tif,1,247.76777586206896,0.058773040771484375
12055,2024230186_2024230187.tif,12,224.82969498069497,0.15397262573242188
11906,2023596882.tif,11,241.8664362934363,0.08432579040527344
11631,2502268385.tif,11,249.3534031830239,0.06253433227539062
2344,2074162905a.tif,2,254.08286604774537,0.02030181884765625
6137,2024848470_2024848478.tif,6,219.43364993564992,0.28737640380859375
9646,tob07820.86_tob07820.89.tif,9,222.47791943734015,0.2361907958984375
8492,2031015668.tif,8,67.58659974259974,0.05603790283203125
11274,0001233671.tif,11,220.39579002624671,0.0689849853515625
10820,81880798_0801.tif,10,249.12297755610973,0.09288597106933594
14351,50601968-1969.tif,14,246.1292201591512,0.09096336364746094
3289,524108459+-8460.tif,3,246.1360530503979,0.07170486450195312
11876,0001178954.tif,11,226.77131102362205,0.05427360534667969
200,2026399708.tif,0,248.18529472329473,0.07289505004882812
11009,522837287+-7300.tif,11,206.5700901856764,0.4048290252685547
9426,2083782562.tif,9,183.64849469496022,0.27510643005371094
7510,0000084403.tif,7,239.4339435695538,0.08123016357421875
9886,2073582004.tif,9,231.32759681697613,0.17061805725097656
468,50052409.tif,0,247.26578222778474,0.07057952880859375
27,2046637421_2046637422.tif,0,246.1156777777778,0.11523056030273438
3221,505082509+-2511.tif,3,236.73528912466844,0.10856246948242188
9804,2073092848.tif,9,231.2773050397878,0.1708965301513672
9921,83769057.tif,9,215.0700623342175,0.28609275817871094
4985,509138608+-8608.tif,4,157.8906153846154,0.23405838012695312
10306,ti17150927_0934.tif,10,240.2236299734748,0.11248207092285156
6281,87339331_87339357.tif,6,229.49636222509702,0.2298297882080078
1768,2030062779.tif,1,239.32611325611325,0.08411026000976562
3154,522792730+-2732.tif,3,227.99222944297082,0.16306686401367188
15075,0001245269.tif,15,222.63356299212597,0.055492401123046875
9538,2083779211_9212.tif,9,220.63611140583555,0.13603973388671875
13706,91041847_91041857.tif,13,247.15090664961636,0.08187484741210938
3069,524115469+-5473.tif,3,243.92955305039789,0.09256172180175781
2531,2071863968a.tif,2,251.61562864721486,0.0400390625
15997,88016341_88016342.tif,15,243.5621835686778,0.10398101806640625
8852,0060088238.tif,8,249.3114186351706,0.06889152526855469
15452,2041144872.tif,15,235.86367349551855,0.15937232971191406
1470,0000971203.tif,1,250.4391272965879,0.03431510925292969
3838,515947915+-7917.tif,3,241.75234880636606,0.1033477783203125
10008,tcal0414405.tif,10,242.23074801061009,0.09304237365722656
439,509449130.tif,0,247.37895785440614,0.06041717529296875
9443,tibr0011365_1366.tif,9,237.92284084880637,0.12944412231445312
3991,508147804+-7804.tif,3,249.78452387267905,0.04673004150390625
12709,2040334550_2040334551.tif,12,239.01947515923567,0.15474891662597656
925,88955182_5183.tif,0,240.3586059850374,0.1378917694091797
1869,2082381244.tif,1,246.47083554376658,0.06391143798828125
259,11297560.tif,0,244.22836316472115,0.10053062438964844
9995,2044276680.tif,9,217.86351884422112,0.2219066619873047
4511,502612698a-2699.tif,4,221.56252122015914,0.12408256530761719
2301,2085793462a.tif,2,244.042700265252,0.10986900329589844
3106,517755277+-5278.tif,3,245.62114058355436,0.07487297058105469
7770,2051519055_2051519060.tif,7,216.2563249097473,0.30898284912109375
9252,ton01108.37_ton01108.38.tif,9,236.23794094993582,0.14683914184570312
11054,00920576.tif,11,247.40657963446475,0.07238388061523438
14200,50461482-1483.tif,14,236.8634429708223,0.15876197814941406
6545,10340864_10340868.tif,6,226.17411010362693,0.21584320068359375
4097,0030048079.tif,4,234.45256036745405,0.1836719512939453
2085,2074724976a.tif,2,254.26740583554377,0.0186309814453125
750,510797004.tif,0,248.0223959390863,0.056690216064453125
3571,522776613+-6614.tif,3,243.0785928381963,0.08018875122070312
9511,2070090519_0520.tif,9,241.96979840848806,0.12468528747558594
15600,tob13811.10.tif,15,249.30539668367348,0.05267333984375
5023,2025469242_2025469270.tif,5,244.29354311454313,0.10714340209960938
3532,517047785+-7787.tif,3,247.1867718832891,0.055393218994140625
1807,0030046729.tif,1,250.58096456692914,0.041721343994140625
4914,2071724824.tif,4,219.47411803713527,0.13167572021484375
927,509100499_509100500.tif,0,249.9271404853129,0.04849052429199219
2025,2071107591b.tif,2,250.56920954907162,0.05339813232421875
11432,89722657.tif,11,234.40308885941644,0.131072998046875
5502,1001913197_1001913217.tif,5,217.31614285714286,0.30329322814941406
15216,0011853182.tif,15,240.24803805774278,0.12248992919921875
13023,505032283.tif,13,241.04904822335024,0.07904434204101562
13892,2048956087.tif,13,246.93062741935483,0.07186317443847656
4176,71144918.tif,4,228.92494488188976,0.09133720397949219
6247,1003185940_1003185942.tif,6,222.17091505791507,0.3016185760498047
13242,2043293189.tif,13,245.47439974937345,0.10357284545898438
9754,2501324358-a.tif,9,231.23935862068964,0.19359207153320312
13356,2084387002_7003.tif,13,244.80140450928383,0.09359550476074219
6081,2057822104_2121.tif,6,234.9876127320955,0.15759849548339844
2271,2080298439.tif,2,245.49699071618036,0.0894012451171875
6145,83256553_6572.tif,6,241.60388859416446,0.13310623168945312
10027,2063232976_2977.tif,10,248.4897201591512,0.07848358154296875
11771,2030138076_2030138077.tif,11,249.86552624839948,0.08489418029785156
12480,2029069722_2029069726.tif,12,251.08442342342343,0.04843711853027344
15352,2083465952a.tif,15,241.01920026525198,0.12773895263671875
14029,50722487-2488.tif,14,225.40979708222812,0.2329254150390625
1121,2054504427.tif,1,239.2003358974359,0.15493202209472656
9381,0000578401.tif,9,231.8422152230971,0.23531723022460938
14158,50174444-4445.tif,14,238.70946419098144,0.15662002563476562
5943,1001532936_1001532943.tif,5,223.12649420849422,0.13565635681152344
10360,96653379.tif,10,243.8204071618037,0.08025550842285156
2613,2078790072.tif,2,251.9411379310345,0.03172111511230469
11206,91695832.tif,11,240.27787135278516,0.10010910034179688
15011,2000515268.tif,15,252.92374457215837,0.0363311767578125
13432,505922716_505922718.tif,13,245.69402614379084,0.09363937377929688
10365,okl00200.92.tif,10,245.0670965692503,0.06850051879882812
5135,2075954053.tif,5,236.71599469496022,0.18900108337402344
14559,40010004-0005.tif,14,226.93602652519894,0.20178794860839844
13032,0000227331.tif,13,241.86724015748032,0.09827041625976562
14290,50597770-7771.tif,14,238.43605039787798,0.141845703125
8192,50738867-8867.tif,8,239.82608222811672,0.039020538330078125
15273,0060012156.tif,15,245.04861679790025,0.08029556274414062
9502,87720526_87720527.tif,9,232.73231917631918,0.1582469940185547
10458,tnwl0044188.tif,10,247.46715384615385,0.07265281677246094
6177,40006120-6121.tif,6,251.20331299734747,0.04319190979003906
13780,0001231883.tif,13,218.633312335958,0.09193611145019531
15043,01552087.tif,15,249.01330361757107,0.06356239318847656
13043,2074385236_5238.tif,13,254.57392838196287,0.0252227783203125
8570,2046003001.tif,8,254.01070557029178,0.022588729858398438
273,1005085710_1005085712.tif,0,232.08666409266408,0.2555084228515625
5265,85710614.tif,5,242.67931697612732,0.12003135681152344
9994,2070397529.tif,9,248.60652122015915,0.056201934814453125
4450,04148294.tif,4,220.01980657894737,0.14145278930664062
7796,2057423349_2057423350.tif,7,233.50746733668342,0.16608619689941406
9033,04234922_04234925.tif,9,217.5503390052356,0.27114105224609375
6433,40026547-6552.tif,6,240.32994694960212,0.13234710693359375
6712,PUBLICATIONS046182-6.tif,6,232.3363050397878,0.18779754638671875
3334,525500605+-0608.tif,3,240.45045092838197,0.14532470703125
4877,2026001473.tif,4,223.6116718146718,0.13840484619140625
2348,527799875+-9875.tif,2,243.09298275862068,0.09804725646972656
12140,85647697_85647699.tif,12,243.36382586427658,0.12501144409179688
257,506745634+-5636.tif,0,245.8966047745358,0.10176849365234375
9225,01139575-a.tif,9,209.67362046632124,0.28784942626953125
6245,2501702485_2493.tif,6,223.20084880636605,0.21761512756347656
9854,ti17160033.tif,9,251.8230822281167,0.03574371337890625
794,2026414553.tif,0,249.83401544401545,0.06654739379882812
2589,2078337968d.tif,2,254.04179708222813,0.020551681518554688
9178,2044436513.tif,9,247.29066976127322,0.07913780212402344
4448,509138790+-8790.tif,4,185.07316047745357,0.42658042907714844
12904,0001434173.tif,12,57.12733333333333,0.04971122741699219
5479,2057867136_7137.tif,5,246.62130636604775,0.09955596923828125
8480,2040960926.tif,8,253.88442857142857,0.0280609130859375
11012,88131647.tif,11,248.14841796875,0.07183456420898438
1606,71176527.tif,1,245.98957086614172,0.07828521728515625
4740,509134774+-4775.tif,4,226.95446419098144,0.1560192108154297
12397,2081188385.tif,12,236.61239522546418,0.1477069854736328
10752,85701420.tif,10,249.60796267696267,0.11217880249023438
4816,926829.tif,4,220.50316797900263,0.08494186401367188
2236,2084125337b.tif,2,253.9994522546419,0.02057647705078125
4614,2047938841.tif,4,164.539919395466,0.11630821228027344
15080,92295638.tif,15,247.8474303638645,0.07063674926757812
13714,2049041382.tif,13,242.00894337194336,0.12075042724609375
9913,2046830156.tif,9,234.91648673740053,0.14381027221679688
5792,CTRSP-FILES003057-30.tif,5,247.6888872679045,0.06452369689941406
4337,501913243+-3243.tif,4,203.1698474801061,0.3668670654296875
12479,2072941469_1470.tif,12,240.05352917771884,0.08965301513671875
3635,518141777+-1778.tif,3,245.13462864721487,0.09486579895019531
5706,00952233_2251.tif,5,251.48697877984085,0.0381927490234375
1983,2501405906.tif,1,244.76232299741602,0.07819557189941406
11646,ti10160953.tif,11,201.5357652519894,0.2166271209716797
1453,2028844813.tif,1,247.72850836550836,0.11440658569335938
14194,03747367.tif,14,251.76317670157067,0.0343475341796875
2342,2071864115b.tif,2,251.42431299734747,0.04012298583984375
2554,2078873720.tif,2,246.9129098143236,0.07759284973144531
14071,50069506.tif,14,241.94777295918368,0.11265373229980469
15892,2075101775_1777.tif,15,254.7493925729443,0.014417648315429688
11498,2028706928.tif,11,241.19502187902188,0.1334209442138672
7085,2030147691.tif,7,234.4399335071708,0.14609527587890625
10460,tob07810.07.tif,10,242.18399487836106,0.08294296264648438
8565,2020101164.tif,8,250.0830707850708,0.03266334533691406
14539,50690695-0695.tif,14,249.19130106100795,0.05956077575683594
6872,1003840172_0178.tif,6,239.85151856763926,0.1587238311767578
9482,03537156_7157.tif,9,220.09219893899206,0.25688934326171875
3410,504629634_504629635.tif,3,248.58683050847458,0.0623779296875
7635,71202839.tif,7,248.33445800524933,0.06116485595703125
7626,2057481837.tif,7,240.73168869123253,0.14012718200683594
3260,503382073_503382077.tif,3,215.0288077922078,0.2445545196533203
5397,2000827800_2000827801.tif,5,233.85891505791506,0.1727924346923828
9142,2070154349.tif,9,238.33474403183024,0.15476417541503906
9881,1003538240-g.tif,9,227.68696396396396,0.2374267578125
15006,2056141337_2056141339.tif,15,239.33684595959596,0.13808059692382812
3213,518216581+-6583.tif,3,242.64318435013263,0.09152793884277344
10239,94009530_94009531.tif,10,242.47573427471116,0.0788116455078125
5945,2083322556.tif,5,240.76590318302388,0.13155174255371094
5871,2028849044_2028849046.tif,5,239.87912226512228,0.13388442993164062
188,506258765.tif,0,227.41625415070243,0.1401805877685547
805,2065419167a.tif,0,244.7184946949602,0.08623695373535156
5758,0012180226.tif,5,246.57620209973754,0.052684783935546875
15909,0000146093.tif,15,246.30233333333334,0.0931243896484375
608,505826466_505826468.tif,0,247.14318884664132,0.05862236022949219
14005,2085615876.tif,14,250.85857957559682,0.05247306823730469
9740,2083778380.tif,9,241.56590848806366,0.1323566436767578
7944,2000439876_2000439879.tif,7,244.757415601023,0.1154937744140625
9554,85865261.tif,9,234.41906048906048,0.1321544647216797
14154,50374267-4268.tif,14,230.2024376657825,0.2062530517578125
8379,2080182359.tif,8,250.0982175066313,0.0460662841796875
2751,2076950500.tif,2,243.86922148541115,0.10050392150878906
10377,98847707.tif,10,235.48666458852867,0.20363807678222656
12121,0012199246.tif,12,253.23185256410255,0.04347991943359375
218,0001135935.tif,0,222.1400157480315,0.06361579895019531
4377,2056956260.tif,4,116.14943103448276,0.2639751434326172
360,2021251246.tif,0,249.29888052373158,0.05280303955078125
5652,2056698941.tif,5,252.13974715549938,0.04100227355957031
9176,tob13819.90.tif,9,226.25312944162437,0.19722366333007812
4410,506867929.tif,4,75.08642248062016,0.15337371826171875
327,50105359-5359.tif,0,249.0490053050398,0.05434417724609375
4486,71898282.tif,4,198.61383202099736,0.1515369415283203
13045,1005011378_1005011379.tif,13,242.04241055341055,0.10001945495605469
11265,0001219598.tif,11,215.56974146981628,0.06250572204589844
6424,10326013_10326017.tif,6,222.57175647668393,0.17938232421875
3016,522814584+-4585.tif,3,237.44746551724137,0.15552902221679688
13133,01836185_6189.tif,13,244.22777586206897,0.10339546203613281
4903,509135399.tif,4,240.96890102827763,0.04200935363769531
5224,2044183107_2044183148.tif,5,245.73737600922723,0.09130096435546875
7559,2057412301.tif,7,247.27277266922096,0.08695220947265625
6173,10339374_10339405.tif,6,241.57470595854923,0.12215805053710938
7017,2069736751.tif,7,247.94481432360743,0.06986236572265625
8330,0060196654.tif,8,246.7384566929134,0.06065559387207031
10009,corti0006141.tif,10,248.5706299734748,0.05862998962402344
12354,2021277064_7065.tif,12,241.48653846153846,0.10205459594726562
11113,2028721768.tif,11,242.42831145431146,0.09449958801269531
8495,2074463301.tif,8,253.62938992042442,0.017009735107421875
13304,84458078_8084.tif,13,242.33742307692307,0.09199333190917969
1650,502529168_502529170.tif,1,242.85450702426564,0.09847640991210938
11024,0071005934.tif,11,248.04945013123358,0.06751441955566406
11594,506376116_506376122.tif,11,223.00826315789473,0.1350994110107422
3776,512457233_512457235.tif,3,242.84590920716113,0.11499595642089844
5079,1003713148_1003713149.tif,5,180.3333848133848,0.5059871673583984
9892,tob11705.82.tif,9,234.56396148908857,0.24993515014648438
3207,522849315+-9316.tif,3,245.2422851458886,0.09952926635742188
12037,0060195752.tif,12,251.27137401574802,0.0262603759765625
13999,0000344187.tif,13,206.5191181102362,0.12877845764160156
12650,2064831254_1260.tif,12,248.94433687002652,0.048919677734375
8483,2072307419.tif,8,254.26596949602123,0.016324996948242188
13232,506635496.tif,13,245.33703474903476,0.08346939086914062
8256,2025331354.tif,8,136.71632994923857,0.10268020629882812
12995,96018113.tif,12,228.22805570291777,0.1675891876220703
11450,04304754.tif,11,238.29497214854112,0.1593780517578125
6890,50519160-9160.tif,6,228.86389655172414,0.23237037658691406
4768,1002762563.tif,4,186.16649292149293,0.2999000549316406
12102,2085320060_0086.tif,12,246.73475066312997,0.04622459411621094
6032,10355540_10355545.tif,6,236.9166347150259,0.1381702423095703
6922,2505474170_4180.tif,6,233.02920954907162,0.1313629150390625
8273,0060130016.tif,8,159.5882664041995,0.036952972412109375
10098,tcal0350145.tif,10,245.69655305039788,0.08778572082519531
4012,01339594.tif,4,192.92911749347257,0.15799713134765625
1684,2029003311.tif,1,243.64161261261262,0.10107612609863281
6275,50681098-1105.tif,6,231.86769098143236,0.2213611602783203
4048,2070738231.tif,4,181.66859549071617,0.06784248352050781
41,92752266_92752269.tif,0,244.04708678756478,0.10200119018554688
9355,2084521980.tif,9,231.1781604774536,0.1362171173095703
9904,tob13327.60.tif,9,211.39039244663383,0.20498085021972656
10330,tcal0468803.tif,10,244.0843673740053,0.06686973571777344
14495,50284261-4264.tif,14,245.79678381962864,0.08576393127441406
8131,2501324081.tif,8,36.54692975206611,0.05031013488769531
15843,0011984258.tif,15,249.8596062992126,0.05362701416015625
7173,2056347796_2056347798.tif,7,241.3771825095057,0.12373924255371094
5098,99294866_4872.tif,5,236.15542394014963,0.1869659423828125
8304,0060217246.tif,8,167.07203937007873,0.22863197326660156
11502,2084022865.tif,11,252.35874668435014,0.033817291259765625
11141,524495992+-5992.tif,11,238.66803846153846,0.08788681030273438
8240,87925750.tif,8,252.99612483912483,0.026147842407226562
12615,2085050439_0466.tif,12,241.93733554376658,0.09139060974121094
2813,2073059291d.tif,2,253.12084615384614,0.0272216796875
10215,92580000_92580004.tif,10,252.9987493573265,0.03974723815917969
9459,tob05800.22.tif,9,229.8808282051282,0.21708106994628906
5556,2055070236_2055070238.tif,5,249.7003219895288,0.07898521423339844
6335,2063821192_1194.tif,6,221.68893899204244,0.20289993286132812
4231,2047105529.tif,4,176.89138811630846,0.1600475311279297
7841,2057668447.tif,7,244.98250628140704,0.09079551696777344
10607,2040769249.tif,10,251.82256466069143,0.04422569274902344
13831,505392299.tif,13,244.80723368146215,0.08656883239746094
6186,PUBLICATIONS029133-9.tif,6,231.65146419098144,0.1705303192138672
7293,0011569868.tif,7,247.3579278215223,0.063995361328125
7556,2051540777_2051540779.tif,7,243.13106282051282,0.09733772277832031
2057,530764501+-4504.tif,2,237.46761405835545,0.17679595947265625
8873,2057737144.tif,8,252.7702670025189,0.03436470031738281
13303,2073816410_6411.tif,13,238.8530676392573,0.104034423828125
1254,04307814.tif,1,247.19150530503978,0.0790252685546875
1586,2028829540.tif,1,237.81111583011582,0.1134490966796875
6818,2023380192_2023380199.tif,6,210.24660102960104,0.15448379516601562
13265,2049047384.tif,13,245.33431282051282,0.09283065795898438
4110,502219778.tif,4,220.21341139240505,0.28304481506347656
2177,2084194532b.tif,2,253.15069098143235,0.021739959716796875
12644,2045675226.tif,12,248.7628074074074,0.07167434692382812
10491,94008534.tif,10,251.19741666666667,0.042240142822265625
3597,506022409.tif,3,243.0744133504493,0.10613632202148438
13217,0060092272.tif,13,241.64445275590552,0.08726882934570312
2677,528836576+-6576.tif,2,234.64585543766577,0.16196250915527344
10149,tcal0392120.tif,10,251.7487877984085,0.043354034423828125
8206,2085522920.tif,8,93.30583819628647,0.049072265625
10566,2041375027_2041375029.tif,10,247.325318877551,0.09407234191894531
12893,2063617846.tif,12,246.45926053639846,0.06686019897460938
13783,2076071009_1010.tif,13,228.6448474801061,0.11239433288574219
6930,2505222280_2282.tif,6,242.90727320954906,0.13315582275390625
3822,524643848+-3850.tif,3,234.06786604774535,0.14949417114257812
4395,502474567.tif,4,186.78704714142427,0.10064697265625
13932,82907834_7838.tif,13,235.74275331564988,0.1137847900390625
13123,2043770619_2043770621.tif,13,244.26251461038962,0.10297584533691406
9815,03759119_03759120.tif,9,246.09549154746423,0.09363746643066406
2884,2076958731a.tif,2,253.43670557029176,0.02303314208984375
3120,506137167_506137172.tif,3,244.2278553137004,0.08558464050292969
15311,91007847.tif,15,251.05304579207922,0.046543121337890625
2021,2078868413.tif,2,253.36753050397877,0.03008270263671875
15799,83309897_9902.tif,15,247.5852320954907,0.07714653015136719
9053,tob08309.20.tif,9,228.91801941747573,0.1895008087158203
15367,2001249035_9038.tif,15,237.09857559681697,0.1537303924560547
8759,2077157793.tif,8,253.7372771883289,0.028051376342773438
15506,0001490363.tif,15,225.77770428015563,0.12747573852539062
12092,91523703_3704.tif,12,245.29931546134662,0.09647750854492188
385,87318702.tif,0,247.13258344113842,0.06738090515136719
5044,2074840496.tif,5,245.08470424403183,0.0890045166015625
10766,tcal0391951.tif,10,249.26146153846153,0.05505180358886719
2119,2078702571.tif,2,254.14330901856763,0.021566390991210938
14772,50344370-4371.tif,14,246.70049071618038,0.07882308959960938
311,93376056_93376064.tif,0,248.18860746460746,0.06975364685058594
6725,00724352.tif,6,237.60022944297083,0.19063949584960938
8760,2500126389.tif,8,186.08789871794872,0.4057502746582031
13318,504956807.tif,13,79.64836363636364,0.4180469512939453
7049,2069712065.tif,7,246.70311140583556,0.06964302062988281
2081,2067679826_2067679827.tif,2,249.18746684350134,0.0637359619140625
14610,98444550.tif,14,242.7816976127321,0.11716270446777344
15702,2041824720_2041824721.tif,15,235.18142603550297,0.183563232421875
9395,92104020.tif,9,207.45184164588528,0.19616127014160156
15220,1000703861.tif,15,227.4927631917632,0.27285003662109375
3879,524380125+-0128.tif,3,245.54737665782494,0.0967254638671875
12166,04164888_04164898.tif,12,247.23877588466578,0.0812225341796875
4342,2064962219.tif,4,247.04792440318303,0.05750274658203125
1053,2029196367.tif,1,240.20833848133847,0.119537353515625
11257,91551304.tif,11,220.57296816976128,0.112945556640625
3559,517682612+-2613.tif,3,244.14461538461538,0.1387462615966797
2298,2077284242.tif,2,253.20770291777188,0.021406173706054688
14266,50549067-9068.tif,14,227.662474801061,0.19087982177734375
15189,0000988932.tif,15,244.59056036745406,0.0904693603515625
8688,2030480763.tif,8,253.550094629156,0.03372383117675781
10586,88813437_3439.tif,10,247.02716445623344,0.09184455871582031
12828,2072810632_0641.tif,12,241.25027055702918,0.09840202331542969
4122,13015247.tif,4,249.3371994750656,0.06006431579589844
5563,2078640880_0897.tif,5,244.42401326259946,0.2686767578125
5215,0000977624.tif,5,248.32633989501312,0.06991386413574219
8011,11003164.tif,8,245.8495317769131,0.0357666015625
353,ti10150589.tif,0,245.55478116710876,0.08284950256347656
15371,1001755794.tif,15,227.57367567567567,0.2743244171142578
8126,2045952107.tif,8,185.79897166469894,0.03293800354003906
9222,2083790496.tif,9,233.69468965517243,0.19780921936035156
3804,503034647_503034664.tif,3,237.6708847631242,0.1617412567138672
2467,2085121223.tif,2,252.16928779840848,0.03311347961425781
14819,50430778-0779.tif,14,236.09459681697612,0.16222190856933594
9726,2024272021.tif,9,230.7868622908623,0.1479949951171875
12426,2081415965.tif,12,240.46795358090185,0.1221923828125
4800,509132211+-2211.tif,4,131.99762599469497,0.09988594055175781
15597,1000792914_1000792915.tif,15,247.9367014157014,0.08276176452636719
14270,50603622-3623.tif,14,240.69620954907163,0.15056419372558594
14,1003072858_1003072859.tif,0,217.4261788931789,0.41040802001953125
7919,2031294690.tif,7,245.34892664092663,0.08652877807617188
3948,505984905+-4905.tif,3,246.401225464191,0.05729484558105469
7550,2069717865.tif,7,247.47478647214854,0.07239913940429688
533,2081505016_5019.tif,0,245.82047082228118,0.08856582641601562
2993,2070044731.tif,2,253.74378514588858,0.0204620361328125
10866,2043630571.tif,10,247.41725806451612,0.09034347534179688
3844,524103773+-3774.tif,3,219.23701326259948,0.1738452911376953
15046,tnwl0014879.tif,15,250.44609814323607,0.04612541198730469
9640,2060528485.tif,9,233.33994373401535,0.20302391052246094
8072,2501508838.tif,8,220.9805698630137,0.04591178894042969
1479,2047391401.tif,1,239.9431139896373,0.05652809143066406
14878,87853899_3900.tif,14,241.72153315649868,0.1074981689453125
4442,0071087137.tif,4,253.3417029831388,0.028112411499023438
4397,2070219358.tif,4,180.19806366047746,0.1502666473388672
15548,88493759.tif,15,248.74200997506233,0.06250953674316406
8449,2055200505.tif,8,241.94885208596713,0.02672576904296875
4963,509139941_509139942.tif,4,167.4244068877551,0.2589454650878906
13111,2074069109_9114.tif,13,245.72176392572945,0.08859825134277344
6077,50614611-4616.tif,6,236.05945092838195,0.2146434783935547
2323,2080920011a.tif,2,245.22802519893898,0.13262176513671875
568,510020492.tif,0,245.1672340966921,0.08058738708496094
5936,89419573.tif,5,248.3469234760052,0.05646514892578125
2988,2084288973a.tif,2,252.836799734748,0.02813720703125
31,2023264881.tif,0,245.90465637065637,0.09530448913574219
4509,2084419688_9689.tif,4,234.90523872679046,0.10227394104003906
121,83633942_3943.tif,0,232.79505835543767,0.14266586303710938
9509,98872830.tif,9,228.04891114058356,0.18837738037109375
1611,2026341105_2026341108.tif,1,246.43417219387754,0.11313056945800781
4983,501948435.tif,4,191.5993882503193,0.43383026123046875
2830,2072365660.tif,2,253.25072944297082,0.021432876586914062
4010,2084510910_0912.tif,4,167.93434084880636,0.43112754821777344
8735,2500086946.tif,8,252.57565006385695,0.01806640625
7612,2031304759.tif,7,233.12072493573265,0.08909416198730469
15358,50247547-7547.tif,15,249.4598023872679,0.05918121337890625
10730,tob14604.99.tif,10,247.0650982961992,0.062160491943359375
